# ID RA(J2000) DEC(J2000) Z E_Z
         934  295.3026571   39.9987281  0.21580666  0.00024333
        1680  295.3963482   40.2015155  0.07551333  0.00021667
        1736  295.3202500   40.1953600  0.00000970  0.00000267
         416  295.3462900   40.2669200  0.00000987  0.00000083
         407  295.2243300   40.1976100  0.00000730  0.00000170
        2242  295.2882900   40.2572500  0.00004617  0.00000133
         984  295.3166700   40.2144700  0.00000707  0.00000090
        1113  295.4315784   40.2353533  0.13965334  0.00018667
        1966  295.3487100   40.2098600  0.00000527  0.00000170
         883  295.2165400   40.2600600  0.00010107  0.00000123
          40  295.3125400   40.1683900 -0.00000033  0.00000133
         180  295.2534600   40.1877800 -0.00006893  0.00000190
         379  295.4597900   40.0765000  0.00009383  0.00000177
         721  295.3676948   40.3587866  0.13448666  0.00028333
        2063  295.2350180   40.0082346  0.05101667  0.00029333
        1177  295.5723929   40.0508640  0.11662000  0.00024333
        1785  295.0768290   40.3314141  0.09750000  0.00032667
         635  295.3240400   40.1704700  0.00000323  0.00000133
        1906  295.5086355   40.1974570  0.12310000  0.00017333
        1789  295.3540800   40.3391100  0.00000730  0.00000097
        1754  295.2818300   40.1750300  0.00000913  0.00000043
         807  295.3406200   40.1023300 -0.00000307  0.00000043
        2015  295.0918948   40.1233327  0.01857667  0.00017000
         972  295.3386700   40.0092500 -0.00001113  0.00000127
        1184  295.2916764   40.2563913  0.13432333  0.00025000
        1227  295.3186191   39.9955531  0.06347667  0.00015333
        1323  295.2693587   40.0541610  0.05055333  0.00025000
        1683  295.3157100   40.1185600  0.00000940  0.00000443
         695  295.1380000   40.0991400 -0.00000090  0.00001467
         718  295.2440887   40.2189870  0.07510000  0.00017333
        2290  295.5218700   40.0230600  0.00001163  0.00000133
          45  295.3462900   40.1519200  0.00001020  0.00000100
         234  295.1916819   40.0309564  0.03806667  0.00008667
         179  295.5551200   40.1645800  0.00006573  0.00000007
        1294  295.1337100   40.3536100 -0.00014313  0.00000020
        1689  295.4412658   40.2773440  0.13169999  0.00034667
         216  295.1289200   40.0895300 -0.00006417  0.00000090
        1620  295.2802900   40.1981400  0.00000323  0.00000093
         268  295.3665000   40.3490600 -0.00002563  0.00000233
        1193  295.5074600   40.3549400 -0.00007363  0.00000827
        1389  295.2802500   39.9967800 -0.00008537  0.00000170
        2351  295.1442584   40.1610220  0.13096334  0.00029000
         591  295.3807100   40.1086900  0.00000977  0.00000097
        1531  295.1570491   40.1700071  0.03066000  0.00022000
        2379  295.3069718   40.1621056  0.14410000  0.00017000
        1685  295.1704719   40.0034846  0.05376000  0.00017333
        2264  295.3348700   40.2015800  0.00000713  0.00000110
         272  295.3209200   40.1464200  0.00001970  0.00000197
        2130  295.1622900   40.1483100 -0.00012370  0.00000383
        1853  295.4325400   40.2567800  0.00001327  0.00000327
         246  295.1682900   40.2455600  0.00000987  0.00000243
         504  295.5548800   40.2369400  0.00003950  0.00000790
         651  295.2713700   40.0535000 -0.00015533  0.00000047
         626  295.2917500   40.3340600  0.00000923  0.00000033
          65  295.2388300   40.2743100  0.00000710  0.00000083
        1334  295.2759200   40.1814700  0.00001027  0.00000043
          69  295.5066777   40.0010744  0.07571000  0.00015667
         206  295.4526200   40.0575600 -0.00000233  0.00000090
         439  295.4510800   40.1756400 -0.00001997  0.00000170
        1306  295.1719301   40.3285229  0.16683666  0.00021333
        1826  295.3250400   40.1887800  0.00001887  0.00000133
         465  295.3100800   40.1663600  0.00001537  0.00000343
         557  295.2758176   40.2615677  0.05355000  0.00013333
        1123  295.4631897   40.2499636  0.08794333  0.00021333
        1907  295.3197257   40.2139569  0.11129000  0.00020000
        2194  295.3039509   40.1023803  0.08758000  0.00030000
         975  295.3556200   40.1548300 -0.00019923  0.00000197
        2332  295.2336200   40.2998600  0.00000197  0.00000157
        1651  295.4055127   40.0323367  0.05736000  0.00023000
        1352  295.5726228   40.1803457  0.07626667  0.00026000
        1773  295.2707872   40.3218905  0.10050000  0.00020667
        1910  295.4225987   40.0244328  0.06660000  0.00017333
         655  295.2564600   40.3436400 -0.00012560  0.00000123
        2089  295.4942100   40.2030600 -0.00019530  0.00000020
        1433  295.3310400   40.1739200  0.00001020  0.00000007
         667  295.5419600   40.1272200 -0.00009990  0.00000063
         154  295.4230716   40.2964797  0.09193333  0.00017333
        2151  295.4419707   40.0696137  0.09548333  0.00017000
         853  295.5851115   40.2104727  0.06340000  0.00017333
        1003  295.3007744   40.1942210  0.08853333  0.00013000
         615  295.5362922   40.1448297  0.20253333  0.00043333
         414  295.1080000   40.1501100  0.00007493  0.00000413
         576  295.3433700   40.2811700 -0.00016140  0.00000087
        1485  295.4120800   40.1968900  0.00000430  0.00000147
        2352  295.2014299   40.2608251  0.07441667  0.00017667
        1497  295.5630193   40.0327730  0.05845667  0.00014667
         194  295.1609200   40.2760000  0.00005083  0.00000173
         263  295.4296700   40.2600000  0.00001280  0.00000010
        1735  295.4832500   40.2642800  0.00001410  0.00000243
        1635  295.4345344   40.2418990  0.10537000  0.00014333
        2174  295.5356084   40.0767951  0.12706667  0.00017333
         842  295.2523300   40.0986900  0.00001013  0.00000060
        1794  295.1422900   39.9919700 -0.00013387  0.00000120
         230  295.4373700   40.2780000  0.00000437  0.00000067
         468  295.5131131   40.2382107  0.12753333  0.00035000
         995  295.2706856   40.2069364  0.11218667  0.00021667
        2038  295.2544200   40.0908100 -0.00001020  0.00000030
        2185  295.0773749   40.1852733  0.24581000  0.00016333
        2096  295.5596700   40.2220600 -0.00001057  0.00000073
        1130  295.5629595   40.0952409  0.02270000  0.00008667
        1612  295.4291700   40.0581400  0.00000663  0.00000053
        1831  295.0926087   40.0493193  0.05045667  0.00011667
        1243  295.4605846   40.3487651  0.13066667  0.00026000
         484  295.5835092   40.2975749  0.16071001  0.00020333
        1511  295.1988646   40.0531840  0.15046000  0.00012000
        1761  295.3346200   40.1698900 -0.00001080  0.00000023
        2406  295.2396836   39.9996035  0.07575333  0.00015333
         498  295.4638300   40.1723100  0.00002040  0.00000050
         235  295.4767900   40.3480300  0.00003090  0.00000077
        1044  295.3304656   40.1184129  0.13743667  0.00017000
        1811  295.3804200   40.1948300  0.00001120  0.00000210
        2249  295.4944200   40.0681100 -0.00002857  0.00000060
        1192  295.3443700   40.1839700  0.00000307  0.00000167
        1776  295.2645803   40.1059393  0.14139000  0.00027667
        2329  295.3115000   40.1835600  0.00000263  0.00000070
          85  295.4846200   40.1514200 -0.00025963  0.00000107
        1047  295.2018586   40.2289561  0.12097000  0.00017667
         134  295.5621200   40.2309400 -0.00004193  0.00000153
        1349  295.1710744   39.9835611  0.10613333  0.00021667
         969  295.3791700   40.2240800 -0.00010753  0.00000133
        1434  295.2302155   40.1916983  0.08234667  0.00029333
         340  295.0738288   40.1048110  0.11508667  0.00018333
        2385  295.4241200   39.9998300 -0.00015953  0.00000217
         488  295.3432598   40.0469263  0.09576666  0.00013000
        1589  295.1470593   40.2878887  0.14192000  0.00027000
        1418  295.5570261   40.2302992  0.12692000  0.00029000
        2283  295.3805400   40.2194400  0.00000583  0.00000100
        2404  295.2912900   40.2637800  0.00000787  0.00000067
        1833  295.2817100   40.2949400 -0.00013000  0.00000107
        1217  295.2810400   40.0093100 -0.00010407  0.00000067
        2363  295.5421654   40.3675427  0.08836666  0.00021667
         296  295.3242900   40.2532200  0.00001053  0.00000037
        1926  295.1256268   40.3582917  0.09486333  0.00019333
         627  295.3617916   40.2279343  0.17723334  0.00024667
          23  295.3360000   40.2256700  0.00001153  0.00000460
        1341  295.3771699   40.2238639  0.01901333  0.00016000
         415  295.4473963   40.3394753  0.10654000  0.00028667
         746  295.3130558   40.1509391  0.06153000  0.00020000
         458  295.2378700   40.1598600 -0.00003633  0.00000233
         433  295.4732450   40.2654642  0.11644667  0.00038667
         161  295.4276700   40.1032200 -0.00009440  0.00000287
         254  295.4340000   40.2124700  0.00000423  0.00000137
        1476  295.3892900   40.1851700  0.00000690  0.00000240
         989  295.1790800   40.1496900  0.00001093  0.00000060
        1621  295.3971200   40.3606100 -0.00003947  0.00000157
        1730  295.3607500   39.9977800 -0.00004283  0.00000140
        1340  295.2885800   40.2454400  0.00000767  0.00000093
         675  295.2055000   40.2443600 -0.00004567  0.00000120
        1299  295.3304600   40.2421700 -0.00012283  0.00000023
         526  295.2756000   40.3264282  0.02443000  0.00008667
        1161  295.3264600   40.0619200  0.00001550  0.00000123
        1493  295.3341700   40.1175000  0.00001067  0.00000260
        2070  295.2655800   40.2253100  0.00001033  0.00000110
        1718  295.3869200   40.2423100  0.00000933  0.00000160
         472  295.5275400   40.3083100  0.00003240  0.00000037
        1987  295.5294200   40.2748300 -0.00001863  0.00000107
        2269  295.2064428   40.2724156  0.16425000  0.00034333
         747  295.1095585   40.2899838  0.26354334  0.00036333
         456  295.4236700   40.0238300 -0.00000640  0.00000057
         859  295.4551114   40.1563367  0.13216667  0.00039000
        2005  295.3434388   40.0481060  0.15099333  0.00022667
         412  295.3647100   40.2752200 -0.00000083  0.00000113
        1778  295.4283380   40.3745089  0.15756667  0.00021667
         821  295.4278300   40.1986900  0.00000637  0.00000137
         319  295.3446373   40.0924917  0.10687000  0.00024333
        1307  295.4771939   40.1336544  0.08462667  0.00030333
        1481  295.1902500   40.0997500 -0.00011777  0.00000350
         169  295.1717500   40.2454700 -0.00014060  0.00002973
         306  295.1607929   40.2937379  0.08761000  0.00021667
        2303  295.3010000   40.1927500  0.00000333  0.00000053
         479  295.1894153   40.0208410  0.07354667  0.00015333
         222  295.1471811   40.0768791  0.14162999  0.00023333
         579  295.4374200   40.2139700 -0.00007500  0.00000090
        2212  295.2264103   40.1341231  0.04933000  0.00020333
        1877  295.3002900   40.0475600 -0.00014880  0.00000343
        1463  295.5382562   40.3870964  0.06929000  0.00035667
        1861  295.2824085   40.1231027  0.07510000  0.00017333
        1390  295.2584142   40.3167833  0.03126667  0.00013000
         708  295.0958049   40.1183045  0.03075667  0.00009667
        1801  295.3878025   40.0805699  0.09532667  0.00012667
         221  295.3590400   40.2435000  0.00000890  0.00000227
         142  295.5004200   40.2501700 -0.00000043  0.00000133
        2104  295.4599174   40.0534981  0.06186333  0.00013000
        1354  295.2349690   40.1299896  0.08726667  0.00026000
        2026  295.3502900   40.2370600  0.00001367  0.00000073
        1126  295.3231916   40.0088361  0.11983667  0.00028333
        1290  295.2396700   40.1096900  0.00001003  0.00000330
         351  295.4567900   40.1236700 -0.00006810  0.00000140
         660  295.4689378   40.1572363  0.06873333  0.00034667
          13  295.3953700   40.3276700 -0.00000643  0.00000493
        1957  295.1141111   40.2365810  0.12400000  0.00086667
         588  295.4577500   40.3128300  0.00001877  0.00000137
        2247  295.1993107   40.2269434  0.06470000  0.00021667
         580  295.3198300   40.1669700  0.00000600  0.00000050
        1327  295.2344782   40.1514036  0.07120000  0.00017000
        1673  295.2903700   40.1826100  0.00002283  0.00000133
        1749  295.4789105   40.1886753  0.03153333  0.00017333
         772  295.2290569   40.3667634  0.12429333  0.00019333
        1467  295.1176201   40.1736842  0.10433333  0.00017333
        1798  295.1312500   40.1147200 -0.00006567  0.00000090
        1698  295.3435400   40.2009400  0.00001077  0.00000117
        2188  295.0740329   40.2022446  0.05883000  0.00013333
        1659  295.2195333   40.1257968  0.22344001  0.00044333
        2100  295.3198300   40.2093600  0.00003323  0.00003320
        2197  295.0775903   40.2048187  0.06639333  0.00020000
        2232  295.4640000   40.1865600  0.00000810  0.00000063
        1947  295.4659200   40.0420600  0.00000263  0.00000080
         257  295.1645871   40.2537384  0.07037666  0.00011000
         980  295.4056700   40.3219400  0.00000830  0.00000113
        1152  295.1692959   40.2088819  0.09890000  0.00021667
        1111  295.1901845   40.3276033  0.16347000  0.00019000
         344  295.1181686   40.0423171  0.07218000  0.00017000
        1226  295.1602100   40.2231900 -0.00009053  0.00000303
        1770  295.1016572   40.0402030  0.14383334  0.00026000
         664  295.1742048   40.3588361  0.13797000  0.00025667
        2153  295.3868378   40.3789298  0.09068333  0.00013000
         336  295.3718700   40.1332200 -0.00000157  0.00000500
        1998  295.5485611   40.2191985  0.21518667  0.00036667
        1560  295.2984200   40.0480800  0.00001500  0.00000167
         730  295.2606251   40.0362032  0.06615000  0.00015667
          32  295.2357100   40.2453300 -0.00004987  0.00000030
        1343  295.3627999   40.3404108  0.05393667  0.00032667
        2002  295.3597900   40.2039200 -0.00000427  0.00000040
        1585  295.2258300   40.3044400 -0.00010663  0.00000087
        2229  295.5550063   40.2203911  0.04542000  0.00025667
        1426  295.4424577   39.9809202  0.11901333  0.00015667
        1144  295.1594600   40.3154400  0.00004237  0.00000060
        1332  295.5345185   39.9834851  0.14404666  0.00017667
        1286  295.4045660   40.0922349  0.01790000  0.00013000
        1903  295.2477900   40.3495300  0.00000370  0.00000057
        1634  295.3833934   40.3148014  0.16705333  0.00023000
         442  295.5249247   40.0908195  0.04174667  0.00016333
        2094  295.3359600   40.2610000  0.00004643  0.00000047
        2016  295.1382155   39.9992420  0.12431667  0.00023000
        2293  295.2044433   40.3786402  0.09920000  0.00013000
        1222  295.0982500   40.1002500  0.00000233  0.00000323
        1783  295.2988137   40.0891829  0.19918001  0.00028333
        1980  295.3710800   40.0819700  0.00000793  0.00000250
        1220  295.3811440   40.3462853  0.09830000  0.00017333
         348  295.3956808   40.2052749  0.09101333  0.00021333
        1852  295.4515106   40.2883622  0.02191000  0.00019000
        1289  295.4385152   40.2895602  0.05445333  0.00027333
        1068  295.2352100   39.9942500  0.00003523  0.00000043
        1256  295.1535800   40.3356700 -0.00000417  0.00000103
         460  295.4590800   40.2458600  0.00001530  0.00000047
        1648  295.2217900   40.2746100  0.00006767  0.00000313
         387  295.4385000   40.2017800  0.00000523  0.00000133
        1913  295.1507500   40.1826100 -0.00016810  0.00000147
         425  295.1748066   40.2083317  0.05642667  0.00019333
         486  295.4648300   40.0446100 -0.00000300  0.00000080
         967  295.5879763   40.0226644  0.07869667  0.00022667
        2301  295.5011030   40.1828051  0.05147333  0.00029333
         714  295.4126700   40.0813300 -0.00003787  0.00000063
        2164  295.1154200   40.2037800 -0.00016840  0.00000950
        1501  295.2559698   40.3910668  0.08962000  0.00016000
         212  295.2415400   40.1381900  0.00001323  0.00000210
        2258  295.3861200   40.0031100 -0.00012293  0.00005217
        1950  295.4273665   40.3085435  0.09529000  0.00015667
         763  295.4295379   40.3426155  0.22723334  0.00013000
        1610  295.3277100   40.2051700  0.00002487  0.00000027
         159  295.2501302   40.3864586  0.06776667  0.00013000
         411  295.3469200   40.2698100  0.00000933  0.00000200
        1557  295.3569200   40.1599200  0.00001417  0.00000320
         658  295.4091200   40.0520300  0.00001447  0.00000030
         421  295.3385800   40.0078600  0.00000770  0.00000167
        2140  295.0927102   40.0848443  0.08933333  0.00014000
        1096  295.5332579   40.3401005  0.05138334  0.00018333
         418  295.2060030   40.2877050  0.06985667  0.00022667
         280  295.3017900   40.2757500 -0.00007073  0.00000147
        2360  295.1477187   40.3689748  0.08542667  0.00028333
        2359  295.3887175   40.0720504  0.06660000  0.00017333
        2334  295.5644200   40.0785800  0.00006003  0.00000187
         311  295.2632900   40.0896400 -0.00009573  0.00000020
        2319  295.0740974   40.3218909  0.10983333  0.00020667
         422  295.4831200   40.0726700 -0.00007607  0.00000077
        1374  295.2846052   40.0335614  0.04917333  0.00026333
        1895  295.2629600   40.1755000  0.00000867  0.00000120
         802  295.5096527   40.3360172  0.10136667  0.00018333
         188  295.5201700   40.3242200 -0.00006540  0.00000020
        1601  295.2410400   40.2314200 -0.00009080  0.00000077
         633  295.4875971   40.3007129  0.15763333  0.00025000
         541  295.2645000   40.2150000  0.00001200  0.00000173
         733  295.5573700   40.1511100 -0.00012297  0.00000090
        2377  295.2879708   40.0074187  0.17126666  0.00020000
         133  295.4518402   40.3130428  0.08820000  0.00013000
        2198  295.2913300   40.1193600  0.00000553  0.00000223
         106  295.1162100   40.1135300 -0.00016333  0.00000230
         612  295.5160259   40.1562754  0.20085667  0.00021333
        1364  295.1181700   40.3373300 -0.00004630  0.00000267
         444  295.2877500   40.1271900  0.00001840  0.00000250
        1188  295.3714600   40.2178100  0.00000337  0.00000037
        2168  295.5625363   40.0819098  0.15670334  0.00024000
        2150  295.2194704   40.1277042  0.10606334  0.00038667
        1316  295.5731454   40.1981181  0.16140001  0.00030333
        2008  295.2750800   40.0100300 -0.00004600  0.00000143
        1940  295.3283858   40.2613566  0.09870333  0.00021333
        2062  295.5705455   40.2271602  0.08055667  0.00024000
         237  295.5546139   40.2579723  0.06210000  0.00017333
        1483  295.3056200   40.0805300 -0.00005457  0.00000083
        2121  295.4545800   40.1356100 -0.00015303  0.00000133
        1587  295.3095619   40.2206230  0.14496000  0.00023333
        1678  295.1372500   40.2228100 -0.00021853  0.00000020
        1681  295.2312935   40.0945470  0.09580667  0.00027333
        1929  295.3166700   40.1833300  0.00001363  0.00000067
        1487  295.2768300   40.1299700 -0.00004117  0.00000227
         228  295.2262901   40.2569724  0.09346667  0.00030333
        1346  295.2904340   40.3271755  0.05701000  0.00016333
        1486  295.4765800   40.0360300  0.00000617  0.00000120
         712  295.2218027   40.2853481  0.14784333  0.00033667
        2294  295.5872913   40.3654625  0.12036667  0.00027000
        1247  295.2995800   40.1633600  0.00001420  0.00000113
        2190  295.2021218   39.9945512  0.19059333  0.00032667
        1902  295.2395731   40.0437392  0.10866334  0.00029333
        2183  295.4305431   40.0271572  0.03313000  0.00021333
        2285  295.4380283   40.2244645  0.12606333  0.00065000
        1221  295.3307900   40.0856400 -0.00000090  0.00000207
        1314  295.5184392   40.1044931  0.12785667  0.00026333
        1358  295.3183375   40.1146805  0.06998000  0.00022000
         208  295.3117500   40.1975800  0.00001043  0.00000250
        2307  295.4627067   40.1281043  0.06650000  0.00026000
         699  295.2116909   40.2740320  0.05371667  0.00008333
         223  295.4097500   40.2088300  0.00000367  0.00000200
        2177  295.2993700   40.2250300 -0.00012767  0.00000063
        1411  295.4983383   40.0073937  0.13555667  0.00030667
         350  295.5282042   40.2600403  0.11068667  0.00025667
        2241  295.4707625   40.2080208  0.17315666  0.00021667
         482  295.4761092   40.1026294  0.13885333  0.00014667
         349  295.5417679   40.0247996  0.07904667  0.00030333
        1159  295.2276200   40.2181700 -0.00013173  0.00000057
        2356  295.2991200   40.1733100  0.00000913  0.00000033
         523  295.3778747   40.0528570  0.27940667  0.00032667
         598  295.3370356   40.3296260  0.13533001  0.00018667
        1194  295.1067100   40.2868300 -0.00013870  0.00000083
         895  295.5544600   40.1694200  0.00005017  0.00000043
         610  295.3497758   40.0411539  0.12379000  0.00022000
         761  295.3500467   40.2614145  0.07596000  0.00017667
        2280  295.2535400   40.0534400 -0.00007947  0.00000083
         286  295.2465889   39.9966414  0.08087333  0.00011000
         343  295.4575400   40.0130000 -0.00017020  0.00000207
         101  295.2047907   40.1777780  0.12083000  0.00034333
        1315  295.2459667   40.2065010  0.06347667  0.00015333
          64  295.1302500   40.1612200  0.00000650  0.00000133
        2061  295.0993362   40.0682826  0.09325000  0.00018667
        1955  295.2742100   40.1562500 -0.00010113  0.00000623
        1976  295.1022646   40.0555907  0.10399666  0.00033333
        1653  295.4067220   40.3822188  0.06153000  0.00020000
         758  295.5158259   40.1248642  0.09060000  0.00017333
        1089  295.4787096   40.1421753  0.06740000  0.00030333
        1268  295.3805400   40.2274400 -0.00006957  0.00000063
          10  295.4625400   40.3613100 -0.00013570  0.00000060
        1308  295.4395800   40.3451900 -0.00033100  0.00000103
        1005  295.4507100   40.2086400  0.00000783  0.00000153
         861  295.1127736   40.3009596  0.02526000  0.00032000
        1588  295.2477100   40.1182500 -0.00008843  0.00000053
        1242  295.4551700   40.1353100 -0.00007543  0.00001597
        2065  295.5141200   40.0053900  0.00001257  0.00000197
        2031  295.3164911   40.2239674  0.07798333  0.00016333
         455  295.4057650   40.1496936  0.07480333  0.00014000
        2381  295.2914600   40.1515600  0.00001147  0.00000010
        1449  295.5305400   40.1106400 -0.00005493  0.00000053
        1380  295.4204600   40.1867200 -0.00017290  0.00000037
          61  295.1683300   40.0186400  0.00001193  0.00000100
        1606  295.4328300   40.1527200 -0.00018813  0.00000077
        1233  295.1838209   40.0170056  0.08032000  0.00016333
        1845  295.1758300   40.0663900  0.00000240  0.00000037
        1166  295.1788700   40.3309700 -0.00006540  0.00000057
        1655  295.3018281   40.2341609  0.10441000  0.00014333
        1815  295.4270155   40.2843479  0.06606667  0.00027667
         897  295.4793264   40.2253313  0.10696334  0.00016000
        2321  295.3234200   40.2416100 -0.00003237  0.00000237
        1875  295.3158867   40.3547365  0.07698333  0.00036333
        1014  295.2316700   40.1081400  0.00000637  0.00000037
        1850  295.3144921   40.1845551  0.05631000  0.00014333
         577  295.1834729   40.2393505  0.10155334  0.00024000
        1095  295.3707900   40.2209700  0.00000727  0.00000157
        1665  295.4394441   40.2484811  0.12036667  0.00027000
        1709  295.1284706   40.0058161  0.14286999  0.00019000
        1287  295.5472900   40.3105000 -0.00010553  0.00000157
         670  295.3472100   40.2342800  0.00000483  0.00000233
         550  295.2195800   40.1451100 -0.00000523  0.00000010
         848  295.4940400   40.2960800  0.00000387  0.00000247
        1946  295.3730000   40.1663100  0.00000850  0.00000123
          63  295.1671979   40.3700508  0.16987333  0.00024667
        1857  295.0902579   40.3061264  0.08551667  0.00024000
        1118  295.4651700   40.2603300  0.00000593  0.00000177
        1319  295.1301700   40.2780600  0.00001177  0.00000100
         736  295.3852941   40.1512544  0.15369999  0.00021667
        1285  295.5567701   40.2760305  0.11313666  0.00017000
         432  295.5315853   40.3784517  0.14116667  0.00033333
        1114  295.1821279   39.9782521  0.09607334  0.00031667
         650  295.4298300   40.1779400 -0.00003940  0.00000023
          98  295.2142293   39.9855240  0.10895333  0.00017333
        2154  295.5714339   40.2063735  0.15052333  0.00024000
        1548  295.3044873   40.1814408  0.05169334  0.00027333
         587  295.2385800   40.1803900  0.00000477  0.00000183
         806  295.5816074   40.1685860  0.07483333  0.00013000
         568  295.2592900   40.2795000  0.00000360  0.00000063
        1971  295.3010000   40.0035600 -0.00005180  0.00000093
        1803  295.1641700   40.2713300  0.00001193  0.00000117
        2180  295.0726727   40.1514580  0.08998667  0.00013000
         979  295.4926995   39.9761644  0.07333667  0.00022667
        2147  295.1762932   40.3615667  0.14590333  0.00017333
         120  295.2412900   40.2337500 -0.00015947  0.00000047
        1333  295.3406700   40.2031100  0.00000380  0.00000067
         281  295.5098136   40.3299982  0.09933333  0.00021667
         824  295.3285400   40.2108600  0.00000890  0.00000097
